step,atom_id,type,x,y,z,vx,vy,vz,fx,fy,fz,mass
110,2,H,10.650893,9.383408,9.316572,1115.653011,840.146977,-2379.103268,0.000000,-0.000000,-0.000000,1.000000
110,3,H,9.407261,10.703999,9.308087,1130.793176,3769.071473,-3014.452233,-0.000000,0.000000,-0.000000,1.000000
110,4,H,9.408007,9.346373,10.622500,1455.749508,-883.574779,265.651434,-0.000000,-0.000000,0.000000,1.000000
110,5,O,13.005547,9.994673,9.991734,102.330657,-50.859107,-242.988444,0.000000,-0.000000,-0.000000,16.000000
110,6,H,13.810212,10.624464,9.983346,2436.640052,2245.348537,-1124.080288,0.000000,0.000000,-0.000000,1.000000
110,7,H,12.193689,10.608787,10.011655,-2214.167100,1330.285532,200.193131,-0.000000,0.000000,0.000000,1.000000
110,8,O,14.837247,10.002276,10.012523,23.538642,384.283121,198.227874,-0.000000,-0.000000,0.000000,16.000000
110,9,C,16.003795,10.000343,10.013191,85.159298,-250.433624,297.513729,-0.000000,-0.000000,0.000000,12.000000
110,10,O,17.161264,10.000152,9.977051,512.080429,-94.919028,-594.770008,0.000000,-0.000000,-0.000000,16.000000
110,11,N,10.006844,12.982401,10.016743,-81.612203,-456.010650,413.242918,0.000000,0.000000,0.000000,14.000000
110,12,H,10.995865,13.019356,9.621137,2857.430345,802.376892,68.019149,-0.000000,-0.000000,-0.000000,1.000000
110,13,H,9.540203,13.764064,9.627210,-89.017597,-1583.474825,-381.211208,-0.000000,0.000000,-0.000000,1.000000
110,14,H,9.599451,12.247720,9.621760,3377.913462,2269.920007,-510.184747,-0.000000,-0.000000,-0.000000,1.000000
110,15,H,11.358845,13.039380,9.990263,1113.574834,1597.356600,217.380125,0.000000,0.000000,0.000000,1.000000
110,16,C,12.399023,12.987720,9.999754,-71.606376,-200.741188,418.897710,-0.000000,-0.000000,-0.000000,12.000000
110,17,C,13.594986,13.016465,10.013563,104.836210,318.210742,352.475837,0.000000,0.000000,0.000000,12.000000
110,18,H,14.672207,12.964246,9.974838,290.602527,-1918.829723,-1011.136931,-0.000000,-0.000000,-0.000000,1.000000
110,19,H,15.366976,12.995387,10.053548,862.172763,-314.928216,2714.477956,0.000000,0.000000,0.000000,1.000000
110,20,Cl,16.616776,12.995472,9.998913,-530.019563,-98.479195,-160.079175,0.000000,0.000000,-0.000000,35.500000
115,0,C,9.996028,10.005894,9.998082,-565.467668,-67.997534,153.704452,0.000000,0.000000,-0.000000,12.000000
115,1,H,10.672695,10.638952,10.628255,2359.677544,574.744050,-74.955273,0.000000,0.000000,0.000000,1.000000
115,2,H,10.652017,9.384236,9.314182,1129.136830,821.162260,-2396.101059,0.000000,-0.000000,-0.000000,1.000000
115,3,H,9.408384,10.707779,9.305061,1118.423193,3788.137509,-3034.356848,-0.000000,0.000000,-0.000000,1.000000
115,4,H,9.409455,9.345480,10.622775,1441.343565,-898.459226,279.930760,-0.000000,-0.000000,0.000000,1.000000
115,5,O,13.005649,9.994621,9.991491,102.937230,-51.620843,-242.503546,0.000000,-0.000000,-0.000000,16.000000
115,6,H,13.812660,10.626721,9.982220,2455.120457,2263.779758,-1126.735714,0.000000,0.000000,-0.000000,1.000000
115,7,H,12.191461,10.610128,10.011855,-2236.516793,1348.956146,199.778460,-0.000000,0.000000,0.000000,1.000000
115,8,O,14.837270,10.002660,10.012722,23.265251,383.846560,199.663596,-0.000000,-0.000000,0.000000,16.000000
115,9,C,16.003879,10.000093,10.013489,83.769267,-250.356907,298.718878,-0.000000,-0.000000,0.000000,12.000000
115,10,O,17.161777,10.000057,9.976456,513.082599,-95.606600,-595.081494,0.000000,-0.000000,-0.000000,16.000000
115,11,N,10.006763,12.981946,10.017157,-80.811434,-454.434735,414.063999,0.000000,0.000000,0.000000,14.000000
115,12,H,10.998710,13.020157,9.621192,2835.340019,801.324343,44.693487,-0.000000,-0.000000,-0.000000,1.000000
115,13,H,9.540106,13.762495,9.626822,-101.769533,-1559.905285,-391.266950,-0.000000,0.000000,-0.000000,1.000000
115,14,H,9.602821,12.249976,9.621243,3363.473832,2248.273086,-521.510274,-0.000000,-0.000000,-0.000000,1.000000
115,15,H,11.359971,13.040979,9.990494,1134.646920,1597.981570,242.986729,0.000000,0.000000,0.000000,1.000000
115,16,C,12.398950,12.987519,10.000173,-74.295071,-202.100610,419.482689,-0.000000,-0.000000,-0.000000,12.000000
115,17,C,13.595093,13.016783,10.013915,107.542593,318.008078,352.136046,0.000000,0.000000,0.000000,12.000000
115,18,H,14.672480,12.962328,9.973825,263.215037,-1917.724220,-1010.827847,-0.000000,-0.000000,-0.000000,1.000000
115,19,H,15.367856,12.995071,10.056267,893.881742,-315.280519,2718.998110,0.000000,0.000000,0.000000,1.000000
115,20,Cl,16.616246,12.995374,9.998753,-529.640309,-97.817271,-160.072553,0.000000,0.000000,-0.000000,35.500000
120,0,C,9.995463,10.005827,9.998235,-564.353485,-66.543539,151.656343,0.000000,0.000000,-0.000000,12.000000
120,1,H,10.675065,10.639535,10.628190,2377.538909,591.187739,-57.876977,0.000000,0.000000,0.000000,1.000000
120,2,H,10.653158,9.385046,9.311775,1145.843619,803.629530,-2413.432519,0.000000,-0.000000,-0.000000,1.000000
120,3,H,9.409493,10.711577,9.302015,1103.246143,3804.752673,-3053.603395,-0.000000,0.000000,-0.000000,1.000000
120,4,H,9.410885,9.344569,10.623064,1421.802785,-919.801001,295.446284,-0.000000,-0.000000,0.000000,1.000000
120,5,O,13.005752,9.994569,9.991249,102.343652,-52.965969,-242.889619,0.000000,-0.000000,-0.000000,16.000000
120,6,H,13.815128,10.628997,9.981094,2477.459633,2285.524187,-1126.090662,0.000000,0.000000,-0.000000,1.000000
120,7,H,12.189210,10.611490,10.012055,-2259.240392,1369.222297,200.281784,-0.000000,0.000000,0.000000,1.000000
120,8,O,14.837293,10.003044,10.012921,21.514911,384.271103,199.437708,-0.000000,-0.000000,0.000000,16.000000
120,9,C,16.003961,9.999842,10.013788,81.946059,-250.198423,299.740779,-0.000000,-0.000000,0.000000,12.000000
120,10,O,17.162291,9.999961,9.975861,515.471046,-95.801192,-595.272671,0.000000,0.000000,-0.000000,16.000000
120,11,N,10.006683,12.981492,10.017571,-80.590139,-453.995369,415.876910,0.000000,0.000000,0.000000,14.000000
120,12,H,11.001534,13.020959,9.621223,2817.320453,803.646825,21.969961,-0.000000,-0.000000,-0.000000,1.000000
120,13,H,9.539996,13.760951,9.626423,-114.553061,-1531.360867,-404.030525,-0.000000,0.000000,-0.000000,1.000000
120,14,H,9.606177,12.252208,9.620714,3348.589128,2222.749249,-534.391720,-0.000000,-0.000000,-0.000000,1.000000
120,15,H,11.361118,13.042577,9.990750,1153.079461,1598.007631,265.276977,0.000000,0.000000,0.000000,1.000000
120,16,C,12.398874,12.987315,10.000593,-76.071568,-204.255092,420.724308,-0.000000,-0.000000,0.000000,12.000000
120,17,C,13.595202,13.017101,10.014267,110.898423,318.578758,351.518650,0.000000,0.000000,0.000000,12.000000
120,18,H,14.672724,12.960412,9.972813,229.692405,-1915.964183,-1012.498651,-0.000000,-0.000000,-0.000000,1.000000
120,19,H,15.368768,12.994757,10.058987,921.153741,-315.909079,2722.309403,0.000000,0.000000,0.000000,1.000000
120,20,Cl,16.615716,12.995276,9.998593,-529.071466,-97.385781,-160.383294,0.000000,0.000000,-0.000000,35.500000
125,0,C,9.994898,10.005762,9.998385,-564.807728,-65.450882,150.336757,0.000000,0.000000,-0.000000,12.000000
125,1,H,10.677454,10.640136,10.628144,2393.278085,605.786310,-37.710888,0.000000,0.000000,0.000000,1.000000
125,2,H,10.654314,9.385840,9.309351,1163.172564,786.301669,-2433.023633,0.000000,-0.000000,-0.000000,1.000000
125,3,H,9.410589,10.715392,9.298949,1092.436569,3820.125737,-3072.533791,-0.000000,0.000000,-0.000000,1.000000
125,4,H,9.412297,9.343637,10.623370,1404.909542,-938.023117,313.050052,-0.000000,-0.000000,0.000000,1.000000
125,5,O,13.005855,9.994515,9.991006,102.453540,-54.082950,-241.752018,0.000000,-0.000000,-0.000000,16.000000
125,6,H,13.817618,10.631296,9.979969,2496.103327,2310.371499,-1123.751055,0.000000,0.000000,-0.000000,1.000000
125,7,H,12.186936,10.612869,10.012255,-2280.510250,1387.401559,202.201786,-0.000000,0.000000,0.000000,1.000000
125,8,O,14.837313,10.003429,10.013121,19.585274,384.680765,199.750585,-0.000000,-0.000000,0.000000,16.000000
125,9,C,16.004041,9.999593,10.014089,78.458630,-248.831245,300.266077,-0.000000,-0.000000,0.000000,12.000000
125,10,O,17.162807,9.999865,9.975266,516.767553,-95.859491,-594.273581,0.000000,0.000000,-0.000000,16.000000
125,11,N,10.006603,12.981039,10.017988,-79.510509,-453.114103,417.025302,0.000000,0.000000,0.000000,14.000000
125,12,H,11.004338,13.021762,9.621232,2794.803776,801.588644,-0.133060,-0.000000,-0.000000,-0.000000,1.000000
125,13,H,9.539874,13.759433,9.626011,-127.268155,-1511.292554,-419.996131,-0.000000,0.000000,-0.000000,1.000000
125,14,H,9.609521,12.254417,9.620171,3341.251236,2199.365943,-548.216610,-0.000000,-0.000000,-0.000000,1.000000
125,15,H,11.362283,13.044177,9.991029,1169.587479,1601.279760,287.511250,0.000000,0.000000,0.000000,1.000000
125,16,C,12.398797,12.987110,10.001014,-78.257516,-205.310065,421.321307,-0.000000,-0.000000,0.000000,12.000000
125,17,C,13.595314,13.017420,10.014618,113.977298,319.274247,350.547823,0.000000,0.000000,0.000000,12.000000
125,18,H,14.672935,12.958496,9.971799,199.123865,-1914.812719,-1014.141899,-0.000000,-0.000000,-0.000000,1.000000
125,19,H,15.369705,12.994442,10.061712,946.107803,-312.920727,2726.015543,0.000000,0.000000,0.000000,1.000000
125,20,Cl,16.615188,12.995179,9.998432,-528.349361,-97.666849,-160.669633,0.000000,0.000000,-0.000000,35.500000
130,0,C,9.994334,10.005697,9.998535,-564.441987,-63.181161,148.989057,0.000000,0.000000,-0.000000,12.000000
130,1,H,10.679857,10.640755,10.628118,2408.827822,627.424039,-17.142164,0.000000,0.000000,0.000000,1.000000
130,2,H,10.655487,9.386617,9.306908,1178.550523,769.588086,-2450.739293,0.000000,-0.000000,-0.000000,1.000000
130,3,H,9.411671,10.719223,9.295866,1073.280139,3838.788593,-3089.990903,-0.000000,0.000000,-0.000000,1.000000
130,4,H,9.413693,9.342687,10.623693,1388.601773,-958.401911,328.607846,-0.000000,-0.000000,0.000000,1.000000
130,5,O,13.005957,9.994460,9.990764,103.058958,-55.470757,-242.400814,0.000000,-0.000000,-0.000000,16.000000
130,6,H,13.820125,10.633620,9.978844,2514.031748,2333.860516,-1124.612877,0.000000,0.000000,-0.000000,1.000000
130,7,H,12.184640,10.614267,10.012458,-2305.241612,1404.411920,202.045667,-0.000000,0.000000,0.000000,1.000000
130,8,O,14.837331,10.003814,10.013321,17.470554,384.974334,200.896732,-0.000000,-0.000000,0.000000,16.000000
130,9,C,16.004119,9.999344,10.014390,76.569007,-248.246515,301.906816,-0.000000,-0.000000,0.000000,12.000000
130,10,O,17.163325,9.999769,9.974672,517.646327,-96.606730,-594.850933,0.000000,0.000000,-0.000000,16.000000
130,11,N,10.006524,12.980586,10.018406,-77.555577,-452.168853,418.067395,0.000000,0.000000,0.000000,14.000000
130,12,H,11.007120,13.022563,9.621218,2772.718020,801.351854,-24.243517,-0.000000,-0.000000,-0.000000,1.000000
130,13,H,9.539736,13.757936,9.625585,-146.604351,-1487.894277,-432.124773,-0.000000,0.000000,-0.000000,1.000000
130,14,H,9.612856,12.256603,9.619615,3330.379149,2177.606762,-561.286545,-0.000000,-0.000000,-0.000000,1.000000
130,15,H,11.363465,13.045781,9.991329,1186.971710,1606.894583,309.261393,0.000000,0.000000,0.000000,1.000000
130,16,C,12.398717,12.986903,10.001435,-80.493645,-207.657319,420.180984,-0.000000,-0.000000,0.000000,12.000000
130,17,C,13.595430,13.017740,10.014968,116.070470,319.820721,350.353591,0.000000,0.000000,0.000000,12.000000
130,18,H,14.673115,12.956580,9.970782,168.798212,-1917.132182,-1019.035681,-0.000000,-0.000000,-0.000000,1.000000
130,19,H,15.370670,12.994128,10.064440,978.707534,-313.895060,2728.246515,0.000000,0.000000,0.000000,1.000000
130,20,Cl,16.614660,12.995082,9.998272,-527.855472,-96.579539,-160.543601,0.000000,0.000000,-0.000000,35.500000
135,0,C,9.993770,10.005635,9.998683,-564.869546,-60.629237,146.437926,0.000000,0.000000,-0.000000,12.000000
135,1,H,10.682276,10.641394,10.628112,2426.270079,646.688728,2.655424,0.000000,0.000000,0.000000,1.000000
135,2,H,10.656676,9.387376,9.304444,1196.059831,750.737485,-2471.444074,0.000000,-0.000000,-0.000000,1.000000
135,3,H,9.412736,10.723071,9.292764,1059.944143,3853.770422,-3109.189525,-0.000000,0.000000,-0.000000,1.000000
135,4,H,9.415073,9.341718,10.624030,1371.588200,-976.124313,345.488645,-0.000000,-0.000000,0.000000,1.000000
135,5,O,13.006061,9.994404,9.990522,103.342069,-57.193349,-241.802164,0.000000,-0.000000,-0.000000,16.000000
135,6,H,13.822650,10.635966,9.977719,2533.388672,2353.392099,-1123.790608,0.000000,0.000000,-0.000000,1.000000
135,7,H,12.182322,10.615682,10.012660,-2329.485394,1421.320491,201.100936,-0.000000,0.000000,0.000000,1.000000
135,8,O,14.837348,10.004199,10.013522,15.287575,385.370087,200.501466,-0.000000,-0.000000,0.000000,16.000000
135,9,C,16.004194,9.999096,10.014692,75.001110,-248.388062,302.892961,-0.000000,-0.000000,0.000000,12.000000
135,10,O,17.163844,9.999672,9.974076,520.693971,-97.019690,-595.006009,0.000000,0.000000,-0.000000,16.000000
135,11,N,10.006447,12.980135,10.018825,-76.940751,-450.417484,420.160381,0.000000,0.000000,0.000000,14.000000
135,12,H,11.009880,13.023363,9.621181,2752.132125,798.944262,-46.317643,-0.000000,-0.000000,-0.000000,1.000000
135,13,H,9.539581,13.756461,9.625146,-159.234039,-1465.151355,-443.823813,-0.000000,0.000000,-0.000000,1.000000
135,14,H,9.616178,12.258766,9.619044,3314.224451,2150.546513,-577.000936,-0.000000,-0.000000,-0.000000,1.000000
135,15,H,11.364664,13.047389,9.991650,1205.848700,1609.635281,327.429610,0.000000,0.000000,0.000000,1.000000
135,16,C,12.398636,12.986694,10.001855,-81.321292,-210.857525,419.500257,-0.000000,-0.000000,0.000000,12.000000
135,17,C,13.595547,13.018059,10.015318,117.580716,319.817142,350.345123,0.000000,0.000000,0.000000,12.000000
135,18,H,14.673265,12.954663,9.969762,136.630116,-1918.773703,-1022.087541,-0.000000,-0.000000,-0.000000,1.000000
135,19,H,15.371668,12.993816,10.067171,1008.864772,-310.916305,2733.871508,0.000000,0.000000,0.000000,1.000000
135,20,Cl,16.614132,12.994985,9.998111,-527.342258,-96.173454,-160.639132,0.000000,0.000000,-0.000000,35.500000
140,0,C,9.993205,10.005576,9.998828,-563.263313,-59.538588,144.320860,0.000000,0.000000,-0.000000,12.000000
140,1,H,10.684713,10.642052,10.628125,2442.499738,665.176604,21.998198,0.000000,0.000000,0.000000,1.000000
140,2,H,10.657883,9.388119,9.301960,1215.484570,738.075791,-2493.266044,0.000000,-0.000000,-0.000000,1.000000
140,3,H,9.413786,10.726936,9.289644,1042.585872,3870.964590,-3125.638319,-0.000000,0.000000,-0.000000,1.000000
140,4,H,9.416436,9.340730,10.624388,1359.089420,-993.394223,367.454466,-0.000000,-0.000000,0.000000,1.000000
140,5,O,13.006164,9.994345,9.990280,103.767546,-59.350671,-241.476185,0.000000,-0.000000,-0.000000,16.000000
140,6,H,13.825194,10.638333,9.976596,2552.891150,2378.605960,-1124.136387,0.000000,0.000000,-0.000000,1.000000
140,7,H,12.179977,10.617115,10.012861,-2354.422388,1441.240438,201.286677,-0.000000,0.000000,0.000000,1.000000
140,8,O,14.837362,10.004584,10.013722,12.884781,385.935525,199.795305,-0.000000,-0.000000,0.000000,16.000000
140,9,C,16.004268,9.998848,10.014996,73.127930,-248.590484,304.703980,-0.000000,-0.000000,0.000000,12.000000
140,10,O,17.164366,9.999575,9.973482,522.734582,-96.979816,-594.565090,0.000000,0.000000,-0.000000,16.000000
140,11,N,10.006370,12.979686,10.019246,-76.773742,-448.127392,422.003453,0.000000,0.000000,0.000000,14.000000
140,12,H,11.012618,13.024161,9.621120,2728.702768,796.948737,-67.817629,-0.000000,-0.000000,-0.000000,1.000000
140,13,H,9.539415,13.755009,9.624695,-170.829335,-1442.287046,-456.796425,-0.000000,0.000000,-0.000000,1.000000
140,14,H,9.619485,12.260901,9.618460,3301.488948,2124.808605,-590.840578,-0.000000,-0.000000,-0.000000,1.000000
140,15,H,11.365883,13.048999,9.991991,1227.638697,1610.061560,347.263585,0.000000,0.000000,0.000000,1.000000
140,16,C,12.398554,12.986482,10.002275,-82.061469,-213.214551,420.638969,-0.000000,-0.000000,0.000000,12.000000
140,17,C,13.595666,13.018379,10.015669,119.522239,320.209440,350.783394,0.000000,0.000000,0.000000,12.000000
140,18,H,14.673384,12.952743,9.968737,107.920988,-1921.351943,-1024.168071,-0.000000,-0.000000,-0.000000,1.000000
140,19,H,15.372697,12.993508,10.069909,1044.999437,-307.079715,2740.163992,0.000000,0.000000,0.000000,1.000000
140,20,Cl,16.613606,12.994889,9.997951,-526.611282,-96.559270,-160.842512,0.000000,0.000000,-0.000000,35.500000
145,0,C,9.992642,10.005517,9.998971,-563.137603,-57.276429,142.013410,0.000000,0.000000,-0.000000,12.000000
145,1,H,10.687166,10.642727,10.628158,2460.284200,679.194406,38.191342,0.000000,0.000000,0.000000,1.000000
145,2,H,10.659109,9.388849,9.299456,1232.374159,723.374511,-2514.009290,0.000000,-0.000000,-0.000000,1.000000
145,3,H,9.414820,10.730819,9.286507,1029.301824,3891.741373,-3142.187949,-0.000000,0.000000,-0.000000,1.000000
145,4,H,9.417786,9.339725,10.624767,1342.398620,-1011.706744,387.772855,-0.000000,-0.000000,0.000000,1.000000
145,5,O,13.006268,9.994285,9.990039,103.628240,-61.710793,-239.843776,0.000000,-0.000000,-0.000000,16.000000
145,6,H,13.827759,10.640724,9.975471,2571.308826,2401.116157,-1124.219685,0.000000,0.000000,-0.000000,1.000000
145,7,H,12.177608,10.618566,10.013063,-2379.335948,1458.017176,201.692612,-0.000000,0.000000,0.000000,1.000000
145,8,O,14.837374,10.004970,10.013922,10.508825,386.264609,200.046037,-0.000000,-0.000000,0.000000,16.000000
145,9,C,16.004340,9.998599,10.015302,69.983439,-249.021170,306.931323,-0.000000,-0.000000,0.000000,12.000000
145,10,O,17.164890,9.999478,9.972887,524.301006,-97.057338,-595.282216,0.000000,0.000000,-0.000000,16.000000
145,11,N,10.006294,12.979238,10.019669,-75.354741,-447.037899,423.069830,0.000000,0.000000,0.000000,14.000000
145,12,H,11.015333,13.024954,9.621038,2705.791347,789.954743,-92.292948,-0.000000,-0.000000,-0.000000,1.000000
145,13,H,9.539237,13.753583,9.624230,-180.235179,-1415.647599,-471.826636,-0.000000,0.000000,-0.000000,1.000000
145,14,H,9.622779,12.263011,9.617861,3287.743784,2099.617658,-604.071874,-0.000000,-0.000000,-0.000000,1.000000
145,15,H,11.367124,13.050610,9.992352,1250.248600,1612.446073,370.488727,0.000000,0.000000,0.000000,1.000000
145,16,C,12.398472,12.986267,10.002695,-81.527843,-214.773797,419.583745,-0.000000,-0.000000,0.000000,12.000000
145,17,C,13.595787,13.018700,10.016020,123.124283,320.962630,350.373189,0.000000,0.000000,0.000000,12.000000
145,18,H,14.673474,12.950818,9.967712,79.939670,-1925.743444,-1026.654309,-0.000000,-0.000000,-0.000000,1.000000
145,19,H,15.373760,12.993203,10.072653,1074.981277,-306.266671,2748.105253,0.000000,0.000000,0.000000,1.000000
145,20,Cl,16.613079,12.994792,9.997790,-525.530413,-96.563806,-160.601694,0.000000,0.000000,-0.000000,35.500000
150,0,C,9.992079,10.005461,9.999111,-561.957131,-56.407077,139.512832,0.000000,0.000000,-0.000000,12.000000
150,1,H,10.689638,10.643415,10.628205,2479.225628,694.387414,52.871788,0.000000,0.000000,0.000000,1.000000
150,2,H,10.660351,9.389565,9.296931,1250.378371,709.624125,-2531.633170,0.000000,-0.000000,-0.000000,1.000000
150,3,H,9.415839,10.734720,9.283353,1014.765111,3908.135495,-3161.947681,-0.000000,0.000000,-0.000000,1.000000
150,4,H,9.419121,9.338701,10.625165,1331.134415,-1033.790923,403.760504,-0.000000,-0.000000,0.000000,1.000000
150,5,O,13.006372,9.994222,9.989800,103.812889,-63.735868,-239.721605,0.000000,-0.000000,-0.000000,16.000000
150,6,H,13.830343,10.643138,9.974346,2592.574216,2422.177096,-1126.336396,0.000000,0.000000,-0.000000,1.000000
150,7,H,12.175213,10.620034,10.013264,-2406.183965,1474.043561,202.497452,-0.000000,0.000000,0.000000,1.000000
150,8,O,14.837383,10.005357,10.014122,8.790679,386.948988,199.991427,-0.000000,-0.000000,0.000000,16.000000
150,9,C,16.004409,9.998350,10.015609,69.246721,-249.063063,308.102988,-0.000000,-0.000000,0.000000,12.000000
150,10,O,17.165415,9.999381,9.972291,526.575792,-96.958733,-595.064492,0.000000,0.000000,-0.000000,16.000000
150,11,N,10.006219,12.978792,10.020093,-74.476025,-445.312745,424.480306,0.000000,0.000000,0.000000,14.000000
150,12,H,11.018028,13.025745,9.620931,2687.528056,790.260767,-114.035095,-0.000000,-0.000000,-0.000000,1.000000
150,13,H,9.539047,13.752181,9.623750,-197.387957,-1395.270858,-484.636344,-0.000000,0.000000,-0.000000,1.000000
150,14,H,9.626059,12.265096,9.617249,3278.778669,2074.195123,-615.922861,-0.000000,-0.000000,-0.000000,1.000000
150,15,H,11.368387,13.052222,9.992736,1270.611171,1613.503551,395.509079,0.000000,0.000000,0.000000,1.000000
150,16,C,12.398391,12.986051,10.003115,-80.533363,-217.663980,420.422955,0.000000,-0.000000,0.000000,12.000000
150,17,C,13.595912,13.019021,10.016370,126.290020,321.872048,350.730813,0.000000,0.000000,0.000000,12.000000
150,18,H,14.673539,12.948890,9.966680,50.801171,-1929.137435,-1037.724750,-0.000000,-0.000000,-0.000000,1.000000
150,19,H,15.374853,12.992896,10.075403,1102.874116,-306.965996,2753.948906,0.000000,0.000000,0.000000,1.000000
150,20,Cl,16.612554,12.994696,9.997629,-525.074845,-96.382764,-160.568713,0.000000,0.000000,-0.000000,35.500000
155,0,C,9.991518,10.005405,9.999250,-561.366323,-54.991658,137.974875,0.000000,0.000000,-0.000000,12.000000
155,1,H,10.692127,10.644118,10.628269,2495.008116,708.127459,68.042880,0.000000,0.000000,0.000000,1.000000
155,2,H,10.661612,9.390265,9.294390,1267.064799,692.050902,-2545.627722,0.000000,-0.000000,-0.000000,1.000000
155,3,H,9.416845,10.738639,9.280180,1000.020227,3925.624101,-3181.576237,-0.000000,0.000000,-0.000000,1.000000
155,4,H,9.420444,9.337657,10.625578,1319.928803,-1051.235029,417.465509,-0.000000,-0.000000,0.000000,1.000000
155,5,O,13.006475,9.994157,9.989559,103.875534,-65.685546,-240.692961,0.000000,-0.000000,-0.000000,16.000000
155,6,H,13.832948,10.645573,9.973220,2612.024033,2444.303034,-1126.733905,0.000000,0.000000,-0.000000,1.000000
155,7,H,12.172791,10.621520,10.013466,-2434.901895,1494.936958,201.180230,-0.000000,0.000000,0.000000,1.000000
155,8,O,14.837391,10.005743,10.014321,7.210255,386.799830,199.120959,-0.000000,-0.000000,0.000000,16.000000
155,9,C,16.004477,9.998100,10.015918,67.521308,-249.387699,310.465913,-0.000000,-0.000000,0.000000,12.000000
155,10,O,17.165943,9.999284,9.971696,528.854730,-96.677226,-595.773664,0.000000,0.000000,-0.000000,16.000000
155,11,N,10.006145,12.978347,10.020518,-73.457946,-444.572139,425.649051,0.000000,0.000000,0.000000,14.000000
155,12,H,11.020703,13.026533,9.620803,2667.709563,787.462002,-136.242145,-0.000000,-0.000000,-0.000000,1.000000
155,13,H,9.538841,13.750799,9.623258,-212.841953,-1371.533430,-496.581192,-0.000000,0.000000,-0.000000,1.000000
155,14,H,9.629330,12.267155,9.616624,3265.378175,2050.532599,-630.647442,-0.000000,-0.000000,-0.000000,1.000000
155,15,H,11.369669,13.053837,9.993145,1287.573480,1615.942767,416.738321,0.000000,0.000000,0.000000,1.000000
155,16,C,12.398311,12.985832,10.003535,-80.230967,-219.344385,420.902102,0.000000,-0.000000,0.000000,12.000000
155,17,C,13.596040,13.019343,10.016721,129.111213,322.211984,350.438433,0.000000,0.000000,0.000000,12.000000
155,18,H,14.673572,12.946960,9.965639,22.012760,-1931.120247,-1041.276948,-0.000000,-0.000000,-0.000000,1.000000
155,19,H,15.375972,12.992590,10.078160,1129.186675,-304.661985,2759.152638,0.000000,0.000000,0.000000,1.000000
155,20,Cl,16.612029,12.994599,9.997469,-524.162636,-96.189494,-160.409971,0.000000,0.000000,-0.000000,35.500000
160,0,C,9.990956,10.005351,9.999387,-560.812601,-53.790852,136.051648,0.000000,0.000000,-0.000000,12.000000
160,1,H,10.694633,10.644836,10.628346,2513.429137,722.556371,82.133771,0.000000,0.000000,0.000000,1.000000
160,2,H,10.662890,9.390948,9.291836,1282.109974,676.775166,-2559.376495,0.000000,-0.000000,-0.000000,1.000000
160,3,H,9.417837,10.742574,9.276987,985.330741,3941.950689,-3203.199324,-0.000000,0.000000,-0.000000,1.000000
160,4,H,9.421753,9.336595,10.626006,1301.567095,-1068.184730,434.223487,-0.000000,-0.000000,0.000000,1.000000
160,5,O,13.006580,9.994091,9.989318,104.033395,-67.341102,-241.565143,0.000000,-0.000000,-0.000000,16.000000
160,6,H,13.835572,10.648033,9.972094,2629.579946,2468.417948,-1125.296028,0.000000,0.000000,-0.000000,1.000000
160,7,H,12.170341,10.623026,10.013668,-2459.983007,1513.595055,199.994794,-0.000000,0.000000,0.000000,1.000000
160,8,O,14.837397,10.006130,10.014520,5.048347,386.176494,198.731489,-0.000000,-0.000000,0.000000,16.000000
160,9,C,16.004543,9.997850,10.016230,64.748307,-250.288807,311.822861,-0.000000,-0.000000,0.000000,12.000000
160,10,O,17.166473,9.999188,9.971100,530.793229,-95.711958,-596.278437,0.000000,0.000000,-0.000000,16.000000
160,11,N,10.006072,12.977903,10.020945,-72.842405,-444.242394,426.665377,0.000000,0.000000,0.000000,14.000000
160,12,H,11.023359,13.027321,9.620655,2650.206749,787.583676,-158.009607,-0.000000,-0.000000,-0.000000,1.000000
160,13,H,9.538618,13.749441,9.622754,-231.879698,-1347.687899,-508.742579,-0.000000,0.000000,-0.000000,1.000000
160,14,H,9.632587,12.269192,9.615985,3251.330412,2027.830896,-644.272104,-0.000000,-0.000000,-0.000000,1.000000
160,15,H,11.370969,13.055455,9.993574,1307.613010,1619.404464,436.715231,0.000000,0.000000,0.000000,1.000000
160,16,C,12.398231,12.985611,10.003956,-79.898097,-222.545577,420.973089,0.000000,-0.000000,0.000000,12.000000
160,17,C,13.596171,13.019666,10.017071,131.138722,322.209964,349.567667,0.000000,0.000000,0.000000,12.000000
160,18,H,14.673575,12.945028,9.964595,-9.079094,-1932.158014,-1045.788224,-0.000000,-0.000000,-0.000000,1.000000
160,19,H,15.377118,12.992285,10.080922,1155.808892,-303.847759,2764.899372,0.000000,0.000000,0.000000,1.000000
160,20,Cl,16.611506,12.994503,9.997309,-523.150970,-95.982634,-160.082689,0.000000,0.000000,-0.000000,35.500000
165,0,C,9.990396,10.005298,9.999522,-559.864068,-52.801935,134.956349,0.000000,0.000000,-0.000000,12.000000
165,1,H,10.697159,10.645570,10.628440,2533.118027,739.197221,100.707696,0.000000,0.000000,0.000000,1.000000
165,2,H,10.664181,9.391614,9.289263,1299.266409,659.060451,-2582.124598,0.000000,-0.000000,-0.000000,1.000000
165,3,H,9.418812,10.746528,9.273773,966.160695,3961.957644,-3222.058625,-0.000000,0.000000,-0.000000,1.000000
