step,molecule_id,molecule_type,measurement_type,measurement_id,value,equilibrium,deviation
175,3,ammonia,angle,1,105.849285,107.000000,1.150715
175,3,ammonia,angle,2,105.034030,107.000000,1.965970
175,4,acetylene,bond,0,1.037665,1.060000,0.022335
175,4,acetylene,bond,1,1.182301,1.200000,0.017699
175,4,acetylene,bond,2,1.052195,1.060000,0.007805
175,4,acetylene,angle,0,179.516579,180.000000,0.483421
175,4,acetylene,angle,1,177.783736,180.000000,2.216264
175,5,hcl,bond,0,1.147670,1.270000,0.122330
180,0,methane,bond,0,1.048237,1.090000,0.041763
180,0,methane,bond,1,1.185511,1.090000,0.095511
180,0,methane,bond,2,1.124940,1.090000,0.034940
180,0,methane,bond,3,1.126423,1.090000,0.036423
180,0,methane,angle,0,101.365063,109.500000,8.134937
180,0,methane,angle,1,115.001448,109.500000,5.501448
180,0,methane,angle,2,111.401250,109.500000,1.901250
180,0,methane,angle,3,115.704009,109.500000,6.204009
180,0,methane,angle,4,110.286315,109.500000,0.786315
180,0,methane,angle,5,103.322648,109.500000,6.177352
180,1,water,bond,0,0.935901,0.960000,0.024099
180,1,water,bond,1,1.023009,0.960000,0.063009
180,1,water,angle,0,106.332820,104.500000,1.832820
180,2,co2,bond,0,1.163073,1.160000,0.003073
180,2,co2,bond,1,1.166648,1.160000,0.006648
180,2,co2,angle,0,178.708793,180.000000,1.291207
180,3,ammonia,bond,0,0.983959,1.010000,0.026041
180,3,ammonia,bond,1,1.139248,1.010000,0.129248
180,3,ammonia,bond,2,1.041777,1.010000,0.031777
180,3,ammonia,angle,0,109.561065,107.000000,2.561065
180,3,ammonia,angle,1,105.773640,107.000000,1.226360
180,3,ammonia,angle,2,104.972509,107.000000,2.027491
180,4,acetylene,bond,0,1.036198,1.060000,0.023802
180,4,acetylene,bond,1,1.181974,1.200000,0.018026
180,4,acetylene,bond,2,1.050436,1.060000,0.009564
180,4,acetylene,angle,0,179.549504,180.000000,0.450496
180,4,acetylene,angle,1,177.732000,180.000000,2.268000
180,5,hcl,bond,0,1.143629,1.270000,0.126371
185,0,methane,bond,0,1.048435,1.090000,0.041565
185,0,methane,bond,1,1.189062,1.090000,0.099062
185,0,methane,bond,2,1.127156,1.090000,0.037156
185,0,methane,bond,3,1.129076,1.090000,0.039076
185,0,methane,angle,0,101.141340,109.500000,8.358660
185,0,methane,angle,1,115.151800,109.500000,5.651800
185,0,methane,angle,2,111.435011,109.500000,1.935011
185,0,methane,angle,3,115.899505,109.500000,6.399505
185,0,methane,angle,4,110.300203,109.500000,0.800203
185,0,methane,angle,5,103.163848,109.500000,6.336152
185,1,water,bond,0,0.936605,0.960000,0.023395
185,1,water,bond,1,1.025437,0.960000,0.065437
185,1,water,angle,0,106.369418,104.500000,1.869418
185,2,co2,bond,0,1.163160,1.160000,0.003160
185,2,co2,bond,1,1.167164,1.160000,0.007164
185,2,co2,angle,0,178.676004,180.000000,1.323996
185,3,ammonia,bond,0,0.983543,1.010000,0.026457
185,3,ammonia,bond,1,1.144203,1.010000,0.134203
185,3,ammonia,bond,2,1.043635,1.010000,0.033635
185,3,ammonia,angle,0,109.579512,107.000000,2.579512
185,3,ammonia,angle,1,105.694784,107.000000,1.305216
185,3,ammonia,angle,2,104.911013,107.000000,2.088987
185,4,acetylene,bond,0,1.034692,1.060000,0.025308
185,4,acetylene,bond,1,1.181658,1.200000,0.018342
185,4,acetylene,bond,2,1.048617,1.060000,0.011383
185,4,acetylene,angle,0,179.578547,180.000000,0.421453
185,4,acetylene,angle,1,177.678905,180.000000,2.321095
185,5,hcl,bond,0,1.139531,1.270000,0.130469
190,0,methane,bond,0,1.048709,1.090000,0.041291
190,0,methane,bond,1,1.192677,1.090000,0.102677
190,0,methane,bond,2,1.129448,1.090000,0.039448
190,0,methane,bond,3,1.131791,1.090000,0.041791
190,0,methane,angle,0,100.918427,109.500000,8.581573
190,0,methane,angle,1,115.301588,109.500000,5.801588
190,0,methane,angle,2,111.469044,109.500000,1.969044
190,0,methane,angle,3,116.094263,109.500000,6.594263
190,0,methane,angle,4,110.313578,109.500000,0.813578
190,0,methane,angle,5,103.005900,109.500000,6.494100
190,1,water,bond,0,0.937377,0.960000,0.022623
190,1,water,bond,1,1.027925,0.960000,0.067925
190,1,water,angle,0,106.405346,104.500000,1.905346
190,2,co2,bond,0,1.163254,1.160000,0.003254
190,2,co2,bond,1,1.167681,1.160000,0.007681
190,2,co2,angle,0,178.643075,180.000000,1.356925
190,3,ammonia,bond,0,0.983130,1.010000,0.026870
190,3,ammonia,bond,1,1.149214,1.010000,0.139214
190,3,ammonia,bond,2,1.045557,1.010000,0.035557
190,3,ammonia,angle,0,109.595856,107.000000,2.595856
190,3,ammonia,angle,1,105.612262,107.000000,1.387738
190,3,ammonia,angle,2,104.849799,107.000000,2.150201
190,4,acetylene,bond,0,1.033144,1.060000,0.026856
190,4,acetylene,bond,1,1.181351,1.200000,0.018649
190,4,acetylene,bond,2,1.046756,1.060000,0.013244
190,4,acetylene,angle,0,179.601955,180.000000,0.398045
190,4,acetylene,angle,1,177.623754,180.000000,2.376246
190,5,hcl,bond,0,1.135384,1.270000,0.134616
195,0,methane,bond,0,1.049055,1.090000,0.040945
195,0,methane,bond,1,1.196359,1.090000,0.106359
195,0,methane,bond,2,1.131816,1.090000,0.041816
195,0,methane,bond,3,1.134566,1.090000,0.044566
195,0,methane,angle,0,100.696651,109.500000,8.803349
195,0,methane,angle,1,115.450897,109.500000,5.950897
195,0,methane,angle,2,111.502891,109.500000,2.002891
195,0,methane,angle,3,116.287923,109.500000,6.787923
195,0,methane,angle,4,110.326563,109.500000,0.826563
195,0,methane,angle,5,102.849039,109.500000,6.650961
195,1,water,bond,0,0.938219,0.960000,0.021781
195,1,water,bond,1,1.030476,0.960000,0.070476
195,1,water,angle,0,106.440330,104.500000,1.940330
195,2,co2,bond,0,1.163358,1.160000,0.003358
195,2,co2,bond,1,1.168198,1.160000,0.008198
195,2,co2,angle,0,178.610023,180.000000,1.389977
195,3,ammonia,bond,0,0.982721,1.010000,0.027279
195,3,ammonia,bond,1,1.154284,1.010000,0.144284
195,3,ammonia,bond,2,1.047544,1.010000,0.037544
195,3,ammonia,angle,0,109.610261,107.000000,2.610261
195,3,ammonia,angle,1,105.526296,107.000000,1.473704
195,3,ammonia,angle,2,104.788691,107.000000,2.211309
195,4,acetylene,bond,0,1.031555,1.060000,0.028445
195,4,acetylene,bond,1,1.181055,1.200000,0.018945
195,4,acetylene,bond,2,1.044899,1.060000,0.015101
195,4,acetylene,angle,0,179.617449,180.000000,0.382551
195,4,acetylene,angle,1,177.565935,180.000000,2.434065
195,5,hcl,bond,0,1.131194,1.270000,0.138806
200,0,methane,bond,0,1.049469,1.090000,0.040531
200,0,methane,bond,1,1.200108,1.090000,0.110108
200,0,methane,bond,2,1.134258,1.090000,0.044258
200,0,methane,bond,3,1.137402,1.090000,0.047402
200,0,methane,angle,0,100.475884,109.500000,9.024116
200,0,methane,angle,1,115.599706,109.500000,6.099706
200,0,methane,angle,2,111.536876,109.500000,2.036876
200,0,methane,angle,3,116.480467,109.500000,6.980467
200,0,methane,angle,4,110.339206,109.500000,0.839206
200,0,methane,angle,5,102.693097,109.500000,6.806903
200,1,water,bond,0,0.939129,0.960000,0.020871
200,1,water,bond,1,1.033086,0.960000,0.073086
200,1,water,angle,0,106.474228,104.500000,1.974228
200,2,co2,bond,0,1.163470,1.160000,0.003470
200,2,co2,bond,1,1.168716,1.160000,0.008716
200,2,co2,angle,0,178.576769,180.000000,1.423231
200,3,ammonia,bond,0,0.982318,1.010000,0.027682
200,3,ammonia,bond,1,1.159411,1.010000,0.149411
200,3,ammonia,bond,2,1.049597,1.010000,0.039597
200,3,ammonia,angle,0,109.622699,107.000000,2.622699
200,3,ammonia,angle,1,105.437172,107.000000,1.562828
200,3,ammonia,angle,2,104.727632,107.000000,2.272368
200,4,acetylene,bond,0,1.029928,1.060000,0.030072
200,4,acetylene,bond,1,1.180767,1.200000,0.019233
200,4,acetylene,bond,2,1.043084,1.060000,0.016916
200,4,acetylene,angle,0,179.622379,180.000000,0.377621
200,4,acetylene,angle,1,177.506137,180.000000,2.493863
200,5,hcl,bond,0,1.126992,1.270000,0.143008
205,0,methane,bond,0,1.049950,1.090000,0.040050
205,0,methane,bond,1,1.203922,1.090000,0.113922
205,0,methane,bond,2,1.136776,1.090000,0.046776
205,0,methane,bond,3,1.140299,1.090000,0.050299
205,0,methane,angle,0,100.255879,109.500000,9.244121
205,0,methane,angle,1,115.747769,109.500000,6.247769
205,0,methane,angle,2,111.571316,109.500000,2.071316
205,0,methane,angle,3,116.672285,109.500000,7.172285
205,0,methane,angle,4,110.351034,109.500000,0.851034
205,0,methane,angle,5,102.538308,109.500000,6.961692
205,1,water,bond,0,0.940110,0.960000,0.019890
205,1,water,bond,1,1.035757,0.960000,0.075757
205,1,water,angle,0,106.507021,104.500000,2.007021
205,2,co2,bond,0,1.163592,1.160000,0.003592
205,2,co2,bond,1,1.169233,1.160000,0.009233
205,2,co2,angle,0,178.543356,180.000000,1.456644
205,3,ammonia,bond,0,0.981922,1.010000,0.028078
205,3,ammonia,bond,1,1.164596,1.010000,0.154596
205,3,ammonia,bond,2,1.051718,1.010000,0.041718
205,3,ammonia,angle,0,109.633143,107.000000,2.633143
205,3,ammonia,angle,1,105.344863,107.000000,1.655137
205,3,ammonia,angle,2,104.666641,107.000000,2.333359
205,4,acetylene,bond,0,1.028258,1.060000,0.031742
205,4,acetylene,bond,1,1.180490,1.200000,0.019510
205,4,acetylene,bond,2,1.041319,1.060000,0.018681
205,4,acetylene,angle,0,179.614774,180.000000,0.385226
205,4,acetylene,angle,1,177.444908,180.000000,2.555092
205,5,hcl,bond,0,1.122826,1.270000,0.147174
210,0,methane,bond,0,1.050498,1.090000,0.039502
210,0,methane,bond,1,1.207801,1.090000,0.117801
210,0,methane,bond,2,1.139370,1.090000,0.049370
210,0,methane,bond,3,1.143258,1.090000,0.053258
210,0,methane,angle,0,100.037008,109.500000,9.462992
210,0,methane,angle,1,115.895390,109.500000,6.395390
210,0,methane,angle,2,111.605786,109.500000,2.105786
210,0,methane,angle,3,116.863090,109.500000,7.363090
210,0,methane,angle,4,110.362215,109.500000,0.862215
210,0,methane,angle,5,102.384513,109.500000,7.115487
210,1,water,bond,0,0.941160,0.960000,0.018840
210,1,water,bond,1,1.038487,0.960000,0.078487
210,1,water,angle,0,106.539009,104.500000,2.039009
210,2,co2,bond,0,1.163721,1.160000,0.003721
210,2,co2,bond,1,1.169750,1.160000,0.009750
210,2,co2,angle,0,178.509824,180.000000,1.490176
210,3,ammonia,bond,0,0.981536,1.010000,0.028464
210,3,ammonia,bond,1,1.169839,1.010000,0.159839
210,3,ammonia,bond,2,1.053905,1.010000,0.043905
210,3,ammonia,angle,0,109.641755,107.000000,2.641755
210,3,ammonia,angle,1,105.249245,107.000000,1.750755
210,3,ammonia,angle,2,104.605720,107.000000,2.394280
210,4,acetylene,bond,0,1.026551,1.060000,0.033449
210,4,acetylene,bond,1,1.180222,1.200000,0.019778
210,4,acetylene,bond,2,1.039608,1.060000,0.020392
210,4,acetylene,angle,0,179.594171,180.000000,0.405829
210,4,acetylene,angle,1,177.382552,180.000000,2.617448
210,5,hcl,bond,0,1.118717,1.270000,0.151283
215,0,methane,bond,0,1.051115,1.090000,0.038885
215,0,methane,bond,1,1.211747,1.090000,0.121747
215,0,methane,bond,2,1.142040,1.090000,0.052040
215,0,methane,bond,3,1.146278,1.090000,0.056278
215,0,methane,angle,0,99.819142,109.500000,9.680858
215,0,methane,angle,1,116.042505,109.500000,6.542505
215,0,methane,angle,2,111.640399,109.500000,2.140399
215,0,methane,angle,3,117.052942,109.500000,7.552942
215,0,methane,angle,4,110.372884,109.500000,0.872884
215,0,methane,angle,5,102.231620,109.500000,7.268380
215,1,water,bond,0,0.942278,0.960000,0.017722
215,1,water,bond,1,1.041278,0.960000,0.081278
215,1,water,angle,0,106.570161,104.500000,2.070161
215,2,co2,bond,0,1.163859,1.160000,0.003859
215,2,co2,bond,1,1.170266,1.160000,0.010266
215,2,co2,angle,0,178.476177,180.000000,1.523823
215,3,ammonia,bond,0,0.981160,1.010000,0.028840
215,3,ammonia,bond,1,1.175142,1.010000,0.165142
215,3,ammonia,bond,2,1.056153,1.010000,0.046153
215,3,ammonia,angle,0,109.648309,107.000000,2.648309
215,3,ammonia,angle,1,105.150222,107.000000,1.849778
215,3,ammonia,angle,2,104.544956,107.000000,2.455044
215,4,acetylene,bond,0,1.024804,1.060000,0.035196
215,4,acetylene,bond,1,1.179965,1.200000,0.020035
215,4,acetylene,bond,2,1.037951,1.060000,0.022049
215,4,acetylene,angle,0,179.560898,180.000000,0.439102
215,4,acetylene,angle,1,177.319271,180.000000,2.680729
215,5,hcl,bond,0,1.114668,1.270000,0.155332
220,0,methane,bond,0,1.051802,1.090000,0.038198
220,0,methane,bond,1,1.215759,1.090000,0.125759
220,0,methane,bond,2,1.144782,1.090000,0.054782
220,0,methane,bond,3,1.149362,1.090000,0.059362
220,0,methane,angle,0,99.602403,109.500000,9.897597
220,0,methane,angle,1,116.188721,109.500000,6.688721
220,0,methane,angle,2,111.675025,109.500000,2.175025
220,0,methane,angle,3,117.242002,109.500000,7.742002
220,0,methane,angle,4,110.383042,109.500000,0.883042
220,0,methane,angle,5,102.079842,109.500000,7.420158
220,1,water,bond,0,0.943466,0.960000,0.016534
220,1,water,bond,1,1.044131,0.960000,0.084131
220,1,water,angle,0,106.600395,104.500000,2.100395
220,2,co2,bond,0,1.164005,1.160000,0.004005
220,2,co2,bond,1,1.170783,1.160000,0.010783
220,2,co2,angle,0,178.442324,180.000000,1.557676
220,3,ammonia,bond,0,0.980791,1.010000,0.029209
220,3,ammonia,bond,1,1.180501,1.010000,0.170501
220,3,ammonia,bond,2,1.058467,1.010000,0.048467
220,3,ammonia,angle,0,109.652543,107.000000,2.652543
220,3,ammonia,angle,1,105.047923,107.000000,1.952077
220,3,ammonia,angle,2,104.484173,107.000000,2.515827
220,4,acetylene,bond,0,1.023019,1.060000,0.036981
220,4,acetylene,bond,1,1.179721,1.200000,0.020279
220,4,acetylene,bond,2,1.036351,1.060000,0.023649
220,4,acetylene,angle,0,179.516309,180.000000,0.483691
220,4,acetylene,angle,1,177.255114,180.000000,2.744886
220,5,hcl,bond,0,1.110681,1.270000,0.159319
225,0,methane,bond,0,1.052560,1.090000,0.037440
225,0,methane,bond,1,1.219837,1.090000,0.129837
225,0,methane,bond,2,1.147596,1.090000,0.057596
225,0,methane,bond,3,1.152508,1.090000,0.062508
225,0,methane,angle,0,99.386513,109.500000,10.113487
225,0,methane,angle,1,116.334190,109.500000,6.834190
225,0,methane,angle,2,111.709712,109.500000,2.209712
225,0,methane,angle,3,117.430281,109.500000,7.930281
225,0,methane,angle,4,110.392556,109.500000,0.892556
225,0,methane,angle,5,101.929362,109.500000,7.570638
225,1,water,bond,0,0.944725,0.960000,0.015275
225,1,water,bond,1,1.047046,0.960000,0.087046
225,1,water,angle,0,106.629923,104.500000,2.129923
225,2,co2,bond,0,1.164160,1.160000,0.004160
225,2,co2,bond,1,1.171299,1.160000,0.011299
225,2,co2,angle,0,178.408303,180.000000,1.591697
225,3,ammonia,bond,0,0.980433,1.010000,0.029567
225,3,ammonia,bond,1,1.185917,1.010000,0.175917
225,3,ammonia,bond,2,1.060848,1.010000,0.050848
225,3,ammonia,angle,0,109.654631,107.000000,2.654631
225,3,ammonia,angle,1,104.942452,107.000000,2.057548
225,3,ammonia,angle,2,104.423611,107.000000,2.576389
225,4,acetylene,bond,0,1.021193,1.060000,0.038807
225,4,acetylene,bond,1,1.179487,1.200000,0.020513
225,4,acetylene,bond,2,1.034810,1.060000,0.025190
225,4,acetylene,angle,0,179.461752,180.000000,0.538248
225,4,acetylene,angle,1,177.190149,180.000000,2.809851
225,5,hcl,bond,0,1.106758,1.270000,0.163242
230,0,methane,bond,0,1.053392,1.090000,0.036608
230,0,methane,bond,1,1.223980,1.090000,0.133980
230,0,methane,bond,2,1.150489,1.090000,0.060489
230,0,methane,bond,3,1.155716,1.090000,0.065716
230,0,methane,angle,0,99.171610,109.500000,10.328390
230,0,methane,angle,1,116.478869,109.500000,6.978869
230,0,methane,angle,2,111.744511,109.500000,2.244511
230,0,methane,angle,3,117.617768,109.500000,8.117768
230,0,methane,angle,4,110.401416,109.500000,0.901416
230,0,methane,angle,5,101.780053,109.500000,7.719947
230,1,water,bond,0,0.946050,0.960000,0.013950
230,1,water,bond,1,1.050022,0.960000,0.090022
230,1,water,angle,0,106.658582,104.500000,2.158582
230,2,co2,bond,0,1.164325,1.160000,0.004325
230,2,co2,bond,1,1.171813,1.160000,0.011813
230,2,co2,angle,0,178.374244,180.000000,1.625756
230,3,ammonia,bond,0,0.980085,1.010000,0.029915
230,3,ammonia,bond,1,1.191391,1.010000,0.181391
230,3,ammonia,bond,2,1.063294,1.010000,0.053294
230,3,ammonia,angle,0,109.654333,107.000000,2.654333
230,3,ammonia,angle,1,104.833598,107.000000,2.166402
230,3,ammonia,angle,2,104.363248,107.000000,2.636752
230,4,acetylene,bond,0,1.019329,1.060000,0.040671
230,4,acetylene,bond,1,1.179263,1.200000,0.020737
230,4,acetylene,bond,2,1.033326,1.060000,0.026674
230,4,acetylene,angle,0,179.398872,180.000000,0.601128
230,4,acetylene,angle,1,177.124370,180.000000,2.875630
230,5,hcl,bond,0,1.102900,1.270000,0.167100
235,0,methane,bond,0,1.054298,1.090000,0.035702
235,0,methane,bond,1,1.228192,1.090000,0.138192
235,0,methane,bond,2,1.153457,1.090000,0.063457
235,0,methane,bond,3,1.158987,1.090000,0.068987
235,0,methane,angle,0,98.957794,109.500000,10.542206
235,0,methane,angle,1,116.622893,109.500000,7.122893
235,0,methane,angle,2,111.779474,109.500000,2.279474
235,0,methane,angle,3,117.804347,109.500000,8.304347
235,0,methane,angle,4,110.409790,109.500000,0.909790
235,0,methane,angle,5,101.631607,109.500000,7.868393
235,1,water,bond,0,0.947444,0.960000,0.012556
235,1,water,bond,1,1.053059,0.960000,0.093059
235,1,water,angle,0,106.686467,104.500000,2.186467
235,2,co2,bond,0,1.164498,1.160000,0.004498
235,2,co2,bond,1,1.172326,1.160000,0.012326
235,2,co2,angle,0,178.340051,180.000000,1.659949
235,3,ammonia,bond,0,0.979752,1.010000,0.030248
235,3,ammonia,bond,1,1.196923,1.010000,0.186923
235,3,ammonia,bond,2,1.065805,1.010000,0.055805
235,3,ammonia,angle,0,109.651703,107.000000,2.651703
235,3,ammonia,angle,1,104.721385,107.000000,2.278615
235,3,ammonia,angle,2,104.302837,107.000000,2.697163
235,4,acetylene,bond,0,1.017424,1.060000,0.042576
235,4,acetylene,bond,1,1.179049,1.200000,0.020951
235,4,acetylene,bond,2,1.031898,1.060000,0.028102
235,4,acetylene,angle,0,179.328622,180.000000,0.671378
235,4,acetylene,angle,1,177.057981,180.000000,2.942019
235,5,hcl,bond,0,1.099109,1.270000,0.170891
240,0,methane,bond,0,1.055275,1.090000,0.034725
240,0,methane,bond,1,1.232467,1.090000,0.142467
240,0,methane,bond,2,1.156501,1.090000,0.066501
240,0,methane,bond,3,1.162320,1.090000,0.072320
240,0,methane,angle,0,98.744986,109.500000,10.755014
240,0,methane,angle,1,116.766380,109.500000,7.266380
240,0,methane,angle,2,111.814249,109.500000,2.314249
240,0,methane,angle,3,117.990018,109.500000,8.490018
240,0,methane,angle,4,110.417928,109.500000,0.917928
240,0,methane,angle,5,101.484068,109.500000,8.015932
240,1,water,bond,0,0.948904,0.960000,0.011096
240,1,water,bond,1,1.056159,0.960000,0.096159
240,1,water,angle,0,106.713717,104.500000,2.213717
240,2,co2,bond,0,1.164680,1.160000,0.004680
240,2,co2,bond,1,1.172838,1.160000,0.012838
240,2,co2,angle,0,178.305856,180.000000,1.694144
240,3,ammonia,bond,0,0.979433,1.010000,0.030567
240,3,ammonia,bond,1,1.202515,1.010000,0.192515
240,3,ammonia,bond,2,1.068383,1.010000,0.058383
240,3,ammonia,angle,0,109.646871,107.000000,2.646871
240,3,ammonia,angle,1,104.605833,107.000000,2.394167
240,3,ammonia,angle,2,104.242356,107.000000,2.757644
240,4,acetylene,bond,0,1.015481,1.060000,0.044519
240,4,acetylene,bond,1,1.178843,1.200000,0.021157
240,4,acetylene,bond,2,1.030525,1.060000,0.029475
240,4,acetylene,angle,0,179.251669,180.000000,0.748331
240,4,acetylene,angle,1,176.990853,180.000000,3.009147
240,5,hcl,bond,0,1.095384,1.270000,0.174616
245,0,methane,bond,0,1.056326,1.090000,0.033674
245,0,methane,bond,1,1.236809,1.090000,0.146809
245,0,methane,bond,2,1.159617,1.090000,0.069617
245,0,methane,bond,3,1.165716,1.090000,0.075716
245,0,methane,angle,0,98.533205,109.500000,10.966795
245,0,methane,angle,1,116.909355,109.500000,7.409355
245,0,methane,angle,2,111.848734,109.500000,2.348734
245,0,methane,angle,3,118.174854,109.500000,8.674854
245,0,methane,angle,4,110.425803,109.500000,0.925803
245,0,methane,angle,5,101.337425,109.500000,8.162575
245,1,water,bond,0,0.950435,0.960000,0.009565
245,1,water,bond,1,1.059318,0.960000,0.099318
245,1,water,angle,0,106.739950,104.500000,2.239950
245,2,co2,bond,0,1.164870,1.160000,0.004870
245,2,co2,bond,1,1.173349,1.160000,0.013349
245,2,co2,angle,0,178.271590,180.000000,1.728410
245,3,ammonia,bond,0,0.979131,1.010000,0.030869
245,3,ammonia,bond,1,1.208162,1.010000,0.198162
245,3,ammonia,bond,2,1.071029,1.010000,0.061029
245,3,ammonia,angle,0,109.639756,107.000000,2.639756
245,3,ammonia,angle,1,104.486954,107.000000,2.513046
245,3,ammonia,angle,2,104.181732,107.000000,2.818268
245,4,acetylene,bond,0,1.013508,1.060000,0.046492
245,4,acetylene,bond,1,1.178641,1.200000,0.021359
245,4,acetylene,bond,2,1.029208,1.060000,0.030792
245,4,acetylene,angle,0,179.168445,180.000000,0.831555
245,4,acetylene,angle,1,176.923224,180.000000,3.076776
245,5,hcl,bond,0,1.091725,1.270000,0.178275
250,0,methane,bond,0,1.057447,1.090000,0.032553
250,0,methane,bond,1,1.241218,1.090000,0.151218
250,0,methane,bond,2,1.162809,1.090000,0.072809
250,0,methane,bond,3,1.169178,1.090000,0.079178
250,0,methane,angle,0,98.322749,109.500000,11.177251
250,0,methane,angle,1,117.051673,109.500000,7.551673
250,0,methane,angle,2,111.882978,109.500000,2.382978
250,0,methane,angle,3,118.358670,109.500000,8.858670
250,0,methane,angle,4,110.433204,109.500000,0.933204
250,0,methane,angle,5,101.191844,109.500000,8.308156
250,1,water,bond,0,0.952037,0.960000,0.007963
250,1,water,bond,1,1.062539,0.960000,0.102539
250,1,water,angle,0,106.765420,104.500000,2.265420
250,2,co2,bond,0,1.165068,1.160000,0.005068
250,2,co2,bond,1,1.173860,1.160000,0.013860
250,2,co2,angle,0,178.237225,180.000000,1.762775
250,3,ammonia,bond,0,0.978847,1.010000,0.031153
250,3,ammonia,bond,1,1.213868,1.010000,0.203868
250,3,ammonia,bond,2,1.073738,1.010000,0.063738
250,3,ammonia,angle,0,109.630512,107.000000,2.630512
250,3,ammonia,angle,1,104.364609,107.000000,2.635391
250,3,ammonia,angle,2,104.121125,107.000000,2.878875
250,4,acetylene,bond,0,1.011511,1.060000,0.048489
250,4,acetylene,bond,1,1.178440,1.200000,0.021560
250,4,acetylene,bond,2,1.027948,1.060000,0.032052
250,4,acetylene,angle,0,179.079827,180.000000,0.920173
250,4,acetylene,angle,1,176.854979,180.000000,3.145021
250,5,hcl,bond,0,1.088130,1.270000,0.181870
